time,vel_x,vel_y,vel_z,roll,pitch,yaw
0,0.0,-0.0,0.0,0.006401025224477053,0.09645026922225952,-1.9944900274276733
0.01,0.0,-0.0,0.0,0.006401025224477053,0.09645026922225952,-1.9944900274276733
0.02,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.03,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.04,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.05,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.060000000000000005,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.07,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.08,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.09,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.09999999999999999,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.10999999999999999,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.11999999999999998,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.12999999999999998,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.13999999999999999,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.15,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.16,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.17,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.18000000000000002,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.19000000000000003,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.20000000000000004,0.0,-0.0,0.0,0.006300828885287046,0.09646476060152054,-1.994494080543518
0.21000000000000005,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.22000000000000006,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.23000000000000007,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.24000000000000007,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.25000000000000006,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.26000000000000006,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.2700000000000001,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.2800000000000001,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.2900000000000001,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.3000000000000001,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.3100000000000001,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.3200000000000001,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.3300000000000001,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.34000000000000014,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.35000000000000014,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.36000000000000015,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.37000000000000016,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.38000000000000017,0.0,0.0,0.0,0.006272696424275637,0.09645353257656097,-1.9944812059402466
0.3900000000000002,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.4000000000000002,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.4100000000000002,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.4200000000000002,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.4300000000000002,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.4400000000000002,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.45000000000000023,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.46000000000000024,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.47000000000000025,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.48000000000000026,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.49000000000000027,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.5000000000000002,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.5100000000000002,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.5200000000000002,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.5300000000000002,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.5400000000000003,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.5500000000000003,0.0,0.0,0.0,0.006272083148360252,0.09657882899045944,-1.9938468933105469
0.5600000000000003,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.5700000000000003,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.5800000000000003,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.5900000000000003,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.6000000000000003,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.6100000000000003,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.6200000000000003,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.6300000000000003,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.6400000000000003,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.6500000000000004,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.6600000000000004,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.6700000000000004,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.6800000000000004,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.6900000000000004,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.7000000000000004,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.7100000000000004,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.7200000000000004,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.7300000000000004,0.0,0.0,0.0,0.006110928952693939,0.09647349268198013,-1.9937942028045654
0.7400000000000004,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.7500000000000004,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.7600000000000005,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.7700000000000005,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.7800000000000005,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.7900000000000005,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.8000000000000005,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.8100000000000005,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.8200000000000005,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.8300000000000005,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.8400000000000005,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.8500000000000005,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.8600000000000005,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.8700000000000006,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.8800000000000006,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.8900000000000006,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.9000000000000006,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.9100000000000006,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.9200000000000006,0.0,0.0,0.0,0.005925553385168314,0.09658553451299667,-1.9936076402664185
0.9300000000000006,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
0.9400000000000006,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
0.9500000000000006,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
0.9600000000000006,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
0.9700000000000006,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
0.9800000000000006,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
0.9900000000000007,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.0000000000000007,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.0100000000000007,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.0200000000000007,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.0300000000000007,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.0400000000000007,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.0500000000000007,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.0600000000000007,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.0700000000000007,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.0800000000000007,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.0900000000000007,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.1000000000000008,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.1100000000000008,0.0,0.0,0.0,0.005907624028623104,0.09665758162736893,-1.99357008934021
1.1200000000000008,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.1300000000000008,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.1400000000000008,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.1500000000000008,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.1600000000000008,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.1700000000000008,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.1800000000000008,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.1900000000000008,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.2000000000000008,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.2100000000000009,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.2200000000000009,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.2300000000000009,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.2400000000000009,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.2500000000000009,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.260000000000001,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.270000000000001,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.280000000000001,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.290000000000001,0.0,0.0,0.0,0.00590476905927062,0.0966239720582962,-1.9929968118667603
1.300000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.310000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.320000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.330000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.340000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.350000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.360000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.370000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.380000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.390000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.400000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.410000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.420000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.430000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.440000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.450000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.460000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.470000000000001,0.0,0.0,0.0,0.005875412840396166,0.0966591015458107,-1.992652416229248
1.480000000000001,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.490000000000001,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.500000000000001,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.5100000000000011,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.5200000000000011,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.5300000000000011,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.5400000000000011,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.5500000000000012,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.5600000000000012,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.5700000000000012,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.5800000000000012,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.5900000000000012,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.6000000000000012,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.6100000000000012,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.6200000000000012,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.6300000000000012,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.6400000000000012,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.6500000000000012,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.6600000000000013,0.0,0.0,0.0,0.005846732296049595,0.09661493450403214,-1.9924389123916626
1.6700000000000013,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.6800000000000013,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.6900000000000013,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.7000000000000013,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.7100000000000013,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.7200000000000013,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.7300000000000013,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.7400000000000013,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.7500000000000013,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.7600000000000013,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.7700000000000014,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.7800000000000014,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.7900000000000014,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.8000000000000014,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.8100000000000014,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.8200000000000014,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.8300000000000014,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.8400000000000014,0.0,0.0,0.0,0.005627503152936697,0.09627345949411392,-1.993812084197998
1.8500000000000014,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.8600000000000014,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.8700000000000014,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.8800000000000014,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.8900000000000015,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.9000000000000015,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.9100000000000015,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.9200000000000015,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.9300000000000015,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.9400000000000015,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.9500000000000015,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.9600000000000015,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.9700000000000015,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.9800000000000015,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
1.9900000000000015,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
2.0000000000000013,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
2.010000000000001,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
2.020000000000001,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
2.0300000000000007,0.0,0.0,-0.03173520416021347,0.0021300846710801125,0.079400435090065,-1.9861806631088257
2.0400000000000005,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.0500000000000003,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.06,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.07,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.0799999999999996,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.0899999999999994,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.099999999999999,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.109999999999999,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.1199999999999988,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.1299999999999986,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.1399999999999983,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.149999999999998,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.159999999999998,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.1699999999999977,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.1799999999999975,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.1899999999999973,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.199999999999997,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.209999999999997,-0.03921430557966232,0.008352866396307945,-0.4136858284473419,-0.041967183351516724,-0.06638069450855255,-1.9927978515625
2.2199999999999966,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.2299999999999964,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.239999999999996,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.249999999999996,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.259999999999996,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.2699999999999956,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.2799999999999954,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.289999999999995,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.299999999999995,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.3099999999999947,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.3199999999999945,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.3299999999999943,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.339999999999994,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.349999999999994,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.3599999999999937,-0.10741165280342102,-0.016830168664455414,-0.8870430588722229,0.07663542777299881,0.03406805545091629,-1.9921505451202393
2.3699999999999934,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.3799999999999932,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.389999999999993,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.399999999999993,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.4099999999999926,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.4199999999999924,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.429999999999992,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.439999999999992,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.4499999999999917,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.4599999999999915,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.4699999999999913,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.479999999999991,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.489999999999991,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.4999999999999907,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.5099999999999905,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.5199999999999902,0.05429161712527275,0.058256540447473526,-0.9896015524864197,0.02653913013637066,0.03193218261003494,-1.9901448488235474
2.52999999999999,0.03258173540234566,0.0735275149345398,-0.9984875917434692,0.006526603829115629,-0.02543574571609497,-1.9916024208068848
2.53999999999999,0.03258173540234566,0.0735275149345398,-0.9984875917434692,0.006526603829115629,-0.02543574571609497,-1.9916024208068848
2.5499999999999896,0.03258173540234566,0.0735275149345398,-0.9984875917434692,0.006526603829115629,-0.02543574571609497,-1.9916024208068848
2.5599999999999894,0.03258173540234566,0.0735275149345398,-0.9984875917434692,0.006526603829115629,-0.02543574571609497,-1.9916024208068848
2.569999999999989,0.03258173540234566,0.0735275149345398,-0.9984875917434692,0.006526603829115629,-0.02543574571609497,-1.9916024208068848
2.579999999999989,0.03258173540234566,0.0735275149345398,-0.9984875917434692,0.006526603829115629,-0.02543574571609497,-1.9916024208068848
2.5899999999999888,0.03258173540234566,0.0735275149345398,-0.9984875917434692,0.006526603829115629,-0.02543574571609497,-1.9916024208068848
2.5999999999999885,0.03258173540234566,0.0735275149345398,-0.9984875917434692,0.006526603829115629,-0.02543574571609497,-1.9916024208068848
2.6099999999999883,0.03258173540234566,0.0735275149345398,-0.9984875917434692,0.006526603829115629,-0.02543574571609497,-1.9916024208068848
